teks,sentiment,score
Ah biasa... Dari dulu juga begitu... Bukan hal yg luar biasa...,negative,0.9463397264480591
tapi bagi komplotan oposisi kenaikan harga ini salah Jokowi... hahahaha 😂😁😀,negative,0.9852674007415771
ahhh utang lagi aahhh gampang kok,positive,0.9577221870422363
Gpp yg penting tol jadi . Mau bahan2 mahal/BBM naik yg pnting tol jadi 😂😂😂,negative,0.8324958086013794
selalu ada fluktuasi harga di momen momen tertentu,neutral,0.9714482426643372
"Jokowi mana jokowi,,apa2 naik",negative,0.9715479016304016
Itu gimana pak presiden jokowj,negative,0.7576509118080139
"disini wortel masih 13rb-18rb per kilogram, telur ayam masih 20rb-22rb per kilo. itu hanya alih-alih pedagang aja, supaya bisa cari untung banyak di akhir tahun.",positive,0.43932095170021057
"wah, hoax nih, harganya stabil kok..


wkwk",negative,0.9203975200653076
"1kg wortel 30 rebu? Di jerman 1 kg 0,85 cent (€), Telor isi 12 1,10€",neutral,0.9871346354484558
"Nggak apa2 yg penting bikin tol,,",positive,0.8533560633659363
AHHH NII KERJAAN nakal pedagang Cina dan pejabat jahat ..mau ambik untung atas angin...😄😄😄....sepatutnya beli di pasar lebih murah...LAA NII beli di market...YAA MAHALLL...😄😄😄,negative,0.9966514706611633
Telur ayam naik juga,positive,0.575971245765686
"Bagus guys.
Like guys.",positive,0.9902315735816956
harga pangan di Indonesia tergolong termurah di dunia dan stok Bulog ya masih mejibun di gudang trs para petani ya berpesta ria krn panen ya melimpah 🤭,positive,0.989173173904419
"Sudah Saatnya Bertani Pake Robot, Hasil Maksimal Harga Lebih Murah, dan Jangan Hanya Mengandalkan Tanah Luas Saja, Tapi Manfaatkan Gedung2 Kosong Untuk Bertani Secara Vertikal Untuk Menghemat Lahan. Terus Bikinlah Beras Bukan Cuma Dari Padi, Bikin Beras Yang Terbuat Dari Singkong, Beras Terbuat Dari Ulat, Beras Terbuat Dari Jamur, atau Bahan2 Lain Agar Kebutuhan Makan Nasi/Beras Tetap Terpenuhi Namun Dengan Material Yang Hemat Lahan. Sudah Saatnya Teknologi Pangan Indo Lebih Kreatif Soal Inovasi Pangan.",positive,0.9767240285873413
"Indonesia makan nasi maka .perbanyak sawah di seluruh Indonesia,dg cara tiap desa di beri excavator(Beko) untuk olah hutan jadi sawah sawah dan buat irigasi dan bendungan . dan buat jalan agar motor bisa lewat untuk angkut padi  . Maka Indonesia bisa kuat dan banyak stok beras setiap desa dan otomatis NKRI lumbung beras.",positive,0.9641373157501221
Indonesia gak bakal kelaparan selama masih ada singkong. tanam satu hektar bisa buat makan satu keluarga bertahun2.,positive,0.9917416572570801
"Kalo pupuk gak terlalu masalah ,indonesia punya pabrik pupuk terbesar di Asia tenggara ,tepatnya pabrik pupuk Kaltim Bontang Kalimantan timur",positive,0.9728299975395203
"Petani itu pekerjaan yg berat dan sulit,
orang paling hebatpun belum tentu bisa menjadi petani.

Petani merupakan profesi yang kontribusi dan jasanya jelas..

Bravo petani__ petani merupakan pahlawan dan taruna yang sesungguhnya

Tanpa petani endonesa mau makan apa ??
Import terus ??
Kalo impornya tinggi, ekonomi meroket yaa ??

Realitanya petani hanya disepelekan, direndahkan, dan gak pernah dihargai..

Bagi yang merasa rejeki melimpah dan cara mendapatkannya gampang, 
Adakah yang mau membantu petani??
 Misal = membeli hasil pertanian langsung ke petani dg harga diatas harga pasaran..",negative,0.7408791780471802
Seharusnya pemerintah sekarang fokus ke produksi dalam negeri dan distribusi dalam negeri,neutral,0.9514557719230652
Smoga benar2 terjadi krisis pangan. Karena petani tidak diperhatikan. Petani santai saja. Tapi jikalau pupuk tidak difokuskan ke petani pangan krisis pangan pasti terjadi. Tutup export pupuk ke Afrika cukupi dulu untuk dlm negri.,negative,0.9706083536148071
Kedepan bisnis terbaik adalah tani pangan.,positive,0.9263772368431091
"Sawah pada jadi bangunan. Perumahan, industri, dll",neutral,0.8218770623207092
"kalau masalah beras cukup sekarang malah lebih ini provakor, Indonesia bisa ekspor kok,",positive,0.679014265537262
"dunia harus tanam pangan agar seluruh rakyat dunia tdk kelaparan,",neutral,0.6119211912155151
Cari gandum.buat mie instant......,neutral,0.6306954026222229
Kalau judulnya benar krisis pangan dunia meskinya Indonesia beruntung,positive,0.9217817783355713
Omongnya tdk rasional,negative,0.9969877600669861
Orang indonesia mayoritas beras bukan gandung ...ngawur adal ngomong..,negative,0.9977236390113831
"byk warga mengundurkan diri dari pertanian, karena amat Mahal pupuknya Mahal tenaganya murah hasil panenya sewa sawah Dan hasilnya pas pasan ,kadang kadang petani gak panen karena tanamanya di makan Hama tikus Dan terendam air ,malanga byk petani yg rugi Dan memutuskan tidak menyewa sawah ,rugi tenaganya rugi ongkosnya",negative,0.9757289290428162
Kenapa Indonesia tidak menanam gandum biar gak impor gandum 👍🏻,neutral,0.5045830011367798
"Dunina susah yg buat Manusia nya juga, siapa yg di salahkan 👍🏻",negative,0.9901548624038696
"alhamdulillah krisis pangan.🙏🙏
karena petani tidak di perhatikan.",negative,0.9865177273750305
"Gak ada petani muda,
Kekurangan generasi penerus,

Yang muda muda pendidikan smk,
cita cita nya kerja pabrik otomotif di Cikarang Karawang Tangerang Jakarta,
Kerja kontrak 2 tahun,
Habis kontrak   nyari kerja lagi,
Pindah ke pabrik lain,
Begitu seterusnya  sampai umur 25, 
Umur segitu yg kira² udah susah melamar kerja pabrik akhirnya menjadi tukang ojek online,

Kalo yang muda langsung menjadi petani, biasanya dinyinyir oleh tetangga,
Sekolah tinggi masa jadi petani,
Percuma sekolahnya,,

Rata rata petani usia nya tua,
Pensiunan pegawai negeri/ swasta,

Orang tua yang sawahnya luas,
Ada juga yg jual tanah untuk biaya pendidikan, biaya masuk kerja, biaya nyogok jadi pegawai,

Sawah gak diolah malah dijual,
Harusnya sii disewa saja (kontrak/hak pakai untuk menanam bahan pokok makanan),
biar suatu saat bisa dimiliki kembali,
Biar anak cucu masih bisa menikmati",negative,0.9123466610908508
Beras murah berarti stok melimpah...kok binggung😁😁😁,positive,0.959394633769989
"Yang perang rusia vs ukraina yang sengsara satu dunia, bener kata iwan fals andai dunia tak punya tentara tentu tak ada perang yang banyak makan biaya...",negative,0.9425553679466248
"Negara sesubur Indonesia jangan kuatir stok pangan, yg dikuatirkan pemerintahnya bisa mengelolah SDA nya nggak 🤦🏼",positive,0.41700825095176697
"Harga gabah hari ini masih murah di harga 4500 per kg, gak sebanding harga pestisida.. petani padi kebanyakan rugi.. ditambah akses untuk mendapatkan BBM subsidi sulit untuk petani.. wess pokonya petani padi seperti sy di gencet atas bawah depan belakang.. untuk saat ini banyak sawah yg nganggur karena gak ada yg garap",negative,0.9748685956001282
"Perang harus stop dulu baru produksi pangan dpt optimal, bgmana membuka rantai distribusi klau pasokannya tdk ada",neutral,0.7305202484130859
indonesia aman. Menhan sudah turun tangan nanam ubi.,neutral,0.987930417060852
"Sawah, ladang sudah banyak berubah jadi beton. Mengakibatkan semakin Sempitnya lahan pertanian",negative,0.9424015879631042
Perusahan pertanian harus dibentuk bukan cma sawit saja. Ladang padi dn gandum juga. Tapi dgn menjamin kesejahteraan karyawan👍,neutral,0.7608802318572998
"Setahu saya walaupun tanpa bantuan import Indonesia akan baik2 saja kalau mengandalkan SDA
Asal pemerintah nya tidak main kongkalikong",positive,0.6277341246604919
asyikk bisa diet,positive,0.9963986873626709
"Petani sawit sengaja dikrisiskan dengan menyetop export, sehingga kehilangan pasar dunia, seharusnya export sebanyak banyaknya dapat mengurangi krisis ekonomi",negative,0.8773707151412964
"Perkuat ketahanan pangan kita dgn memperdayakan lahan Indonesia yg luas dan sangat subur begitu juga sumber pangan dari laut, semua dimaksimalkan, para koruptor dihukum semaksimal mungkin niscaya bangsa kita akan sejahtera, amin.",positive,0.9814509153366089
"GK masuk akal kalau terancam krisis pangan, gandum bukanlah makanan pokok masyarakat Indonesia.",negative,0.9960728883743286
Ini akibat ulahnya AS-NATO SEKUTUNYA TUJUAN UTAMA ADALH INGIN MUSNAHKAN RUSIA ...TAPI ALLOH BERKEHENDAK LAIN ....TAK PERLU RUSIA DISUDUTKAN & DISALAHKAN ...YG PERLU DTEKAN YAITU -NATO KNP IKUT CAMPUR NEGARA LAIN ....SELURUH PIMPINAN NEGARA HRSNYA BERPIKIR TERJDNYA PERANG RUSIA-UKRAINA ADALAH -NATO KNP RUSIA YG DISALAHKAN ...RUSIA HANYA MANFAATKAN UMPAN BALIK YG DISANKSIKAN THDP RUSIA....BERPIKIRLAH YG JERNIH HAI..PEMIMPIN NEGARA YG BIJAK...UJUNG DR PERANG RUSIA-UKRAINA YAITU PROVOKASI OLEH AMERIKA -NATO ...BUKAN RUSIA BENCI THDP UKRAINA ...BRAVOOO RUSIA TAK PERLU DAMAI SBLM UKRAINA BERTOBAT CABUT ANGGOTA -NATO DAN HENTIKAN SEMUA BENTUK BANTUAN DARI AS-NATO  SEKUTUNYA YG TERAKHIR UKRAINA NERAH PD RUSIA....🇷🇺🇷🇺🇷🇺👍👍,negative,0.9795013070106506
"Harga barang import naik terus, sedang kan Harga barang ekspor menurun, Jadi yg paling penting pemerintah lakukan saat ini gimana cara nya agar barang ekspor kita naik seperti harga timah kita sekarang anjlok, harga sawit, sahang  dll rata2 anjlok semua 🤦🤦",negative,0.9054486751556396
"ada sawah , ada kebun, ada pupuk organik
knp khawatir",neutral,0.5416469573974609
"Mendagnya pantas ga sih jadi Mentri .. 
1. Global warming hati hati gagal panen.
2. BBM naik maka ongkos produksi ikut naik.
3. Perang Ukraina masih belum selesai, kemungkinan harga pupuk akan naik terus, harga pokok produksi pertanian ikut naik.

Jokowi salah pilih Mentri, itu yg terpenting.",negative,0.977954626083374
Kalau BBM naik pasti harga bahan pokok naik.,neutral,0.9132662415504456
Nggak usah diberitakan sdh sejak jaman nenek moyang jelang Ramadhan harga pada naik..lha kalo harga turun baru jadi berita..,negative,0.9849536418914795
Ya kalau bisa export ngapain import to pak menteri?😂,negative,0.9048039317131042
"Negara ini memang jago kalau import, tenang nanti kalau sudah import pun harga masih tinggi, wajar tahun politik brg yg murah pun akan kena fee import. contoh hanya di indo ada ada pembedaan untuk fungsi yg sama. Gkr dan Gkp fungsinya pemanis.Gula rafinasi bocor ke pasar salah, kalau gula konsumsi bocor ke industri salah gak??",negative,0.9551362991333008
Bulog  hrs di isi ktk psnen  / daerah TK  II,neutral,0.990583062171936
Import saja . Biasanya import .,negative,0.728736937046051
Tenang ajah kan dah ada food estate,positive,0.5782091617584229
"Bagaimana mau ketahanan pangan, banyak lahan tidur karna larangan membakar lahan yg baru di buka, masyarakat jadi malas berkebun dan memilih jadi pedagang, buat aturan tanpa solusi, mau sewa alat berat sangat mahal",negative,0.9912418127059937
Saya petani siap tanam padi jika pemerintah tak import kalau import saya tanam jagung,neutral,0.6990381479263306
"Saya 100% gak percaya hal ini.
Tujuan nya ujung "" nya hanya untuk caro cara pencairan dana.",negative,0.9914972186088562
49:00 Yang ekpor didominasi sawit. Utang meroket. Tanaman pangan lokal musnah. Yang hebat apanya?,negative,0.9937881827354431
"Yang lain pada panas, awan hujan lari ke Indonesia. Kalau ada kebakaran, awan cari tempat lain yang habitatnya lebih cocok. ""Behaviour"" cuaca.",negative,0.4961145222187042
"Kalau tidak ada kebakaran besar, kekeringannya tidak terlalu ektrim..",positive,0.9783810973167419
Bntr lg dajjalnya turun  juru penyelamat 🎉🎉🎉,negative,0.9249609708786011
Syukur saat lebaran harga2 tak naik ! Saat ini mmg ada kenaikan tapi gua sdh prediksi karena tak mungkin harga2 turun dan dari dulu begitu.,positive,0.7426109313964844
Bakal kemarau panjang cek bmkg,neutral,0.9942376613616943
Alhamdulillah.Untung kita udh punya sorgum etc.thx,positive,0.6575098633766174
Kasus minyak goreng sebagai oelajaran.. baru minyak goreng negara audah goyang.. kaya apa klu beras,negative,0.9766324758529663
Gatot Nurmantyo pernah berbicara krisis pangan sebelum 2019 dan sebelum pecah perang Rusia Ukraina,neutral,0.9930470585823059
Di sebelah kirinya  pak jokowi patung  ya ??,neutral,0.9207422137260437
"Truk..truk  Rakyat kecil sudah lama berfikir, dg bahasa yg sederhana, gak pakai instruksi, kalau faktanya rakyat sudah banyak yg kurang makan. Dasar Petruk  makin gak karu karuan.",negative,0.9950457811355591
Semoga dimudahkan semua urusan,positive,0.963987410068512
Pak jokowi aja yakin banget pak ganjar akan menangg😄,positive,0.8670933842658997
Salam Pancasila cuma pak Jokowi ngga pernah dapet bantuan coba dagang sepi lagi beras pun ngga dapet padahal ngga punya sawH,negative,0.9893739819526672
Tong kosong nyaring bunyinya,negative,0.978160560131073
"Kami di Papua kususnya di biak,hujan terus menerus.untuk berkebun sj susah.beras yg kami dpt tiap bulan sebanyak 1Okg tdk cukup.
Kami mohon kepada BP Presiden bisa tambah jatah beras,agar mencukupi untk satu bulan.Trimah kasih BP Presiden yg kami cintai dan bangga",positive,0.9403061270713806
Semoga kecemasan pak jokowi ini didengar presiden,neutral,0.8000403642654419
"Presiden kok gini amat ya ????
Gk bisa apa bersikap netral ???",negative,0.99793940782547
GILA YA NEGRI INI BELUM DI PILIH RAKYAT SUDAH DI LANTIK AJA GANJAR JADI PRESIDEN 😂😂😂😂,negative,0.9927921295166016
"2ribiu24 hanya Anis yg layak jadi presiden, cerdas amanah agamis wibawa jejak digitalnya jelas",positive,0.6434012055397034
Hidup pak Prabowo...inget bangsa indonesia akan hancur..klaw GK di pimpin oleh  orang yg tepat,negative,0.9970663189888
Kayaknya dah g semangad,negative,0.963245689868927
Mengapa Pak Jokowi tdk menyebut nama Ganjar Pranowo dlm pidato di awal?,neutral,0.9707735776901245
Harga pangan mahal..di korupsi mentan ..pupuk mahal..,negative,0.9976092576980591
Krisis pangan disebabkan salah satu faktornya adalah dikuranginya subsidi pupuk untuk petani. Ini kembalianya untuk indonesia ; pupuk mahal sulit didapat. Banyak yg gk mau lagi jadi petani. Sudah pasti produksi pangan akan anjlok,negative,0.9933478236198425
"Iya secara partai dia harus dukung ganjar tp secara manuver dukung prabowo dan bukan anis ..... 🤣🤣🤣 yaa wajarlah wong partainya, lucu nya channel 2 pro ganjar lgsg bilang sepertinya sdh mulai terkuak jokowi dukung ganjar🤣🤣🤣🤣 ko jadi ga pede gitu yaa ... 🤣🤣🤣🤣

Terjemahan pidato jokowi  : Sepertinya akan ada calon menteri pertanian nih ganjar menggantikan syahrul linpo dan sekalian nyindir hasto cs ttg food estate dengan keras krn bbrp kali nyerang jokowi jadi mksdnya klu sudah dilantik presidennya ganjar dilantik Menteri pertanian 😂😂😂

Ada yg sadar ga ya???? 😂😂😂😂😂
Wkwkwkwkwk pa dee ini susah ditebak saat org berpikir berpihak nyatanya ga wong ditempat prabowo jg kadang bicara gitu jg .....",negative,0.8971230387687683
10 tahun kemana aja wi?,negative,0.9797566533088684
Sy berharap hentikan sementara proyek beton  prioritas kpd pengairan lahan pertanian # pupuk murah ga ada air ga berguna jangan salah kaprah mr. Jack,negative,0.9545629024505615
"Terlalu PD akan dilantik, tanding dulu om kalau menang baru dilantik. Ingat lawan lawannya kelas berat semua.",negative,0.9977020621299744
Jowi salam pancasila padahal dia ngak gerti pacasila dan mardeka,negative,0.807491660118103
"Prabowo & pendukungnya gemetar panas dingin ketar-ketir..  
Harapan kalah pilpres lg..  😅😅😅",negative,0.9951993823051453
turutkan pak sembako di Indonesia kami sebagai masarakat keberatan,negative,0.9835488200187683
Terima kasih pajokowi bapa jadi presiden indonesia semakin makmur rakyat kecil tolong pa brantqs pejabat yng korupsi semoga bapa dn keluarga selalu d lindungi allah amin❤,positive,0.4968281090259552
"Yg pasti REZZIM PDIP tdk bisa ngurus NKRI,beda jauh dgn P Harto yg mampu membawa NKRI swa sembada pangan,rakyat sejahtera semua murah dan mudah",positive,0.9855028390884399
"Yang bikin pangan mahal siapa yang mau kedaulatan pangan siapa. Bolak balik blunder. 
Semoga masyarakat tidak terblunderkan",negative,0.9979068040847778
"kode pak jokowi dukung pak ganjar
bravo pak jokowi bravo pak ganjar",neutral,0.9870818853378296
"Semoga Allah menghendaki semuanya baik2 saja, Aamiin",positive,0.8677407503128052
"HARGA PANGAN MAHAL, YA ITULAH HASIL KINERJA JOKOWI.. YA KAN??",negative,0.9969577789306641
Gampang pak presiden.. ngatasi pangan baik gandum dan beeas .  Import aja keduanya dmk saja .. beres,negative,0.8899095058441162
"saya memdoakan pak ganjar sehat2,  dsn tidak terpilih jadi presiden.  aamin ya allah. jauhkanlah.",negative,0.9941256046295166
Drama,negative,0.5222746729850769
"Semua secara Nasional harus mandiri bergerak.
Kemandirian Desa mutlak.
83.931 desa
16.377 pulau",neutral,0.9847787022590637
"Yg menjegal pak Presiden Jokowi itu pak GJ,makanya pak gj lengser jteng baru mulai dibenahi pak presiden jokowi ,jalan,irigasi.
Yg membenturkan Pak Pres,Jokowi dan rakyat itu pak GJ cs",negative,0.9912434816360474
baru sadar pak jokowi harga pangan mahal....3 periode pak...kepalangan,negative,0.9969456791877747
Teori kedaolatan pangan omong kosong mimpi ga tiduur.beli pupuk aja susah ribet,negative,0.9954625964164734
Klu mo pli prabowo dia cuma mo mo per kya diA pe. Usaha usaha yg selama ini mengalami kemunduran,negative,0.9605352878570557
Ciri2 pemimpin jahat yaitu beli pupuk subsidi ribet di persulit menyakitkn bt petani dn ahirny harga pangan mahal,negative,0.9977936744689941
Kadang Jokowi tidak paham dengan apa yang sering dia bicarakan. Ngomong manis tapi rakyat kenyataan. Masa beras import terus.,negative,0.9967957139015198
Kasian Wowo jokowi sebenar pilih Ganjar bukan Wowo.,negative,0.9954795837402344
"Terimakasih KPK tapi satu lagi yang belum tuntas sampai saat ini dan Berita nya tenggelam dari media. 
Teroris aja di lubang semut dan d hutan belantara ketemu, moso harun masiku kagak ketemu juga... 
😂😂😂😂😂😂😂😂",negative,0.9865285158157349
"Asalam wrwb   p Jokowi mhon gar golkar p airlangga+p rk dkung p ganjar jdikan cawapres,gar p ganjar menang betul d pilpres hingga dpt mneruskan program bapak,jgn orang lain karna yg cocok &sesuai karakternya hnya p ganjar jgn p pbw(orba egi srakah), tak ccok tuk mneruskn program bapak (jgn p pbw)tks wasalam wrwb",negative,0.4032216966152191
Semoga ke depan Perbanyak Pabrik2 untuk Rakyat bekerja,positive,0.780686616897583
"Pecinta wowo / anis pura - pura tuli , media kejang"" , mendengar pidato jokowi .",negative,0.9898001551628113
"Pidato byak curhat,negara lain minim stok pangan ya wajar karna lahannya minim,yg aneh negeri ini subur dengan ribuan pulau kok pangannya minim.Semua serba import.Apakah rakyat HARUS BERTANYA PADA RUMPUT YANG BERGOYANG???😂😂😂😂",negative,0.9887599945068359
"Sudah memasuki 10 tahun berkuasa,janji kampanye dulu hanya omdo belaka.Lihat aja jejak digitalnya sungguh menyakitkan!TIDAK USAH BERDEBAT.LIHAT AJA REKAM JEJAK DAN JEJAK DIGITALNYA😊😊😊",negative,0.9833844900131226
"indo kena azap karena pemimpinnnya zalim
REMPANG DIJUAL",negative,0.9947974681854248
"bukannya semua rakyat indonesia ibu2nya sdh dikasih kartu sembako.murah KSM
sehingga semua serba murah...
.
ngimpi",negative,0.9935628175735474
YSNG PASTI KL PDIP BERKUASA HARGA PANGAN TAMBAH MAHAL,negative,0.9932959675788879
H E B B A T...😮,negative,0.6171609163284302
Curhat opo piye to ikianeh bikin kebijakan dong utk kemakmuran rakyat.jgn lindungi koruptor,negative,0.9952693581581116
Denger suaranya aja udah maless,negative,0.9980936646461487
Pak Jokowi sdh benar menyiapkan infrastruktur jalan dan bendungan.. terima kasih bapak.. saya bangga pada kerja bapak,positive,0.9833269715309143
Lidah g   bertlang jgn menara. Ryt no bnteng.,negative,0.9928238391876221
siapkan BUMN utk begerak di tanam padi,neutral,0.9678142070770264
Gak usah pikirkan sejahtera dulu pak.. Urusi menteri yang bapak tunjuk ramai-ramai korupsi.. Jujur sedih negeri ini selalu dikencingi koruptor.. petinggi hukum kita tetap harus dikendalikan.. bisnis para pengacara yang umumnya mengerubungi koruptor harus juga agak dicekik.. karena dilepas malah makin liar dan merusak.,negative,0.9952510595321655
"😂😂 Jokowi sepertinya sudah yakin Ganjar bakal jadi presiden.
Seperti yang ter ucap dari bibir jokowi, begitu selesai dilantik segera langsung kerja kedaulatan pangan😂😂 aneh ya?",negative,0.9826921224594116
"Pak Jokowi luar biasa. Dengan informasi BIN dan informasi2 top secret lainnya,  beliau langsung berucap: "" PAK GANJAR BESOK DILANTIK SEBAGAI MENTERI PERTANIAN AKAN MAMPU MELANJUTKAN PROGRAM KETAHANAN PANGAN INDONESIA"". 
BRAVO PAK JOKOWI DAN PAK GANJAR SBG MENTAN!! KAMI BANGSA INDONESIA DUKUNG PENUH!!",positive,0.9859646558761597
"kode keras buat kubu prabowo fans.
kalo pak jokowi cuman mendukung ganjar pranowo.😅",negative,0.9712177515029907
"Hanya p.prabowo pemimpin yg bersih,jujur,tegas iklhas utk rakyat (bukan ngurus partai doang)",positive,0.8675806522369385
Matamu,neutral,0.6613772511482239
Politikus. Rakyat sngsara. Mkn laa harga  pangan mu itu. No pdip,negative,0.9779531359672546
GANJAR PRESIDEN 2024...🖒🖒🖒,neutral,0.9840600490570068
"Laaah jok, lah ente ngapain aja harga koq bisa mahal2, 😅 jok joook",negative,0.9877196550369263
"Tidak ada kesempurnaan pada perilaku manusia dalam berpolitik.  Semua demi kebaikan bangsa dan rakyat.
 Indonesia . Bersatulah wahai tokoh bangsa, kesempingkan ego akan kekuasaan. Kehidupan rakyat dan kemakmuran rakyat. Itu lebih penting dari segala galanya.
Semoga Allah membuka mata hati para tokoh bangsa ini. 
Aamiin.",positive,0.9054181575775146
Perbanyak pabrik pupuk tentu sangat diperlukan.,neutral,0.970017671585083
Lah...belum juga ada pemilihan kok udah main Lantik melantik sihh..pak apa ngimpi kali ya ..lagian apa bisa Ganjar di Lantik jadi RI 1 sblm pemilihan 😅😅😅😅 bangun pak bangun ngimpinya terlalu ...,negative,0.9963194131851196
Program ketahanan pangan yg di kalimantan gimana pak dhe??? Hanya teori??  Ini mau berteori lagi??,negative,0.9508935809135437
"PDIP masih ada, kemiskinan tidak akan hilang, tidak mampu kelola negara dengan alasan perang, musim kemarau lah , macam macam alasan. Ganjar dilantik jadi ketua RW.",negative,0.7153621315956116
Nyindir telak politikus Pdip yang kemarin pada kritik food estate untuk kedaulatan pangan,neutral,0.8888413310050964
gukguk pada kepanasan...smngt PDIP + PK Ganjar 💪💪💪💪💪💪💪💪,negative,0.9459394216537476
"saya sebagai petani memohon agar pupuk dan ubat2 tan hama di permudah untuk membeli dan di turunkan harga,untuk membolehkan para petani meningkatkan hasi panennya terimakadih pak jokowi,dan pak ganjar",neutral,0.4635230302810669
"laparrr ,laparrr ,,laparrr",negative,0.9633258581161499
"ELnino itu november kelar,,, dari kmrin aja ngapain,, pas kekeringan bru mikir cara atasinya,,, negara lain gak ekspor ya itu normal krn buat jaga stok pangan,, harus dari februari dah mikir exit dootnyaaaaa paakkkk",negative,0.7842201590538025
"Lah dia yg ngatur negara 😂
Aneh presiden ke 7 ini 😅",negative,0.9848009347915649
Dilantik jadi wapres maksudny,neutral,0.9974191188812256
Ganjar tak mampu ngatasi pangan .dah tampak tak ada ketegasan n keberanian,negative,0.9389475584030151
"Hrga pngan mahl krn pdip partai penguasa tdk mampu menangani, hanya bisa menyebabkan pak jokowi trus",negative,0.9825050234794617
"Terimakasih pemerintah mau perhatian sama petani,sebab selama ini petani yg menjadi kurban terus",positive,0.893892228603363
Kapan harga udang vanami di naikan pak,neutral,0.9237775802612305
Mohon para wartawan bantu viralkan kami dri petani magetan sangat kekurangan rabuk jatah kami di jual oleh oknum2 yg tdak bertanggung jwab rabuk subsidi di kawasan magetan oknum2 menjual 250.000.,negative,0.9917701482772827
"Mestinya harga beras itu se imbang, antara konsumen,pedagang dan petani. Sekarang tenaga mahal pupuk ya mahal naik 100 % . Sedangkan pupuk subsidi tidak mudah didapat akhirnya banyak petani yg beli pupuk non subsidi.",negative,0.9237860441207886
"Benar pak presiden Jokowi...biar semua bisa seimbang,...",positive,0.9101049304008484
"SAYA MOHON BULOG DAN BADAN PANGAN KERJA SERIUS. DEMI PETANI / BANGSA & NEGARA.
PANGAN CUKUP PETANI SEJAHTERA.MAKASIH",positive,0.6723440289497375
Ngga papa dinaikn harga gabahnya asalkan harga beras juga jangan diturunkan seperti bulan Februari tiba tiba ngeluarin harga beras dibawah pabrik sekitar,negative,0.9479681253433228
"Kami sebagai anak petani sangat bangga mendengar berita kenaikan harga gabah, terimakasih pak preiden ku ♥️♥️♥️♥️",positive,0.9726961851119995
Terimakasih pak presiden rasanya bahagia baru kali ini  saya petani merasakan harga yg sesuai terimakasih atas kebijakannya semoga pak presiden sehat selalu maaf kan saya ya pak,positive,0.9831461310386658
Semoga berkah petani indonesia,positive,0.9810749888420105
Harga gabah panen dari petani jika di bawah 5000 petani akan merugi dan gulung tikar.,negative,0.992435872554779
Aku lebih suka biaya obat obatan pupuk di murahkan,positive,0.9946326017379761
Blusukan pakdhe,neutral,0.9789971113204956
"Saya setuju, petani , pedagang dan konsumen tidak rugi, dari tahun sebelumnya petani saja yang rugi, dan dampak dari itu petani padi makin berkurang drastis.",negative,0.5829992294311523
"Harga gabah hrs naik 10rb./ kg sedangkn harga beras harus ,5rb./ kg   itu namanya pemerintah.",neutral,0.8299474716186523
"Soal gabah dan beras harga naik turun sementara tidak masalah, dan hal yang paling penting adalah mengamankan kebutuhan pokok dalam negeri terutama beras supaya stok beras tercukupi sampai waktu 3 bulan kedepan.",positive,0.7025490999221802
Semoga tengkulak/pengusaha beras benar2 mematuhi harga yg telah ditetapkan....tapi di wilayah food estate saat ini harga gabah terjun. 😭 Padahal saat ini masih mulai panen dan biasanya saat panen raya akan semakin terjun anjlok kebawah.,negative,0.5509553551673889
"Apa salahnya beras selalu disalahkan Biaya produksi padi saat ini tinggi, seiring naiknya BBM beberapa bulan yg lalu .",negative,0.9329962134361267
Setuju   bossssss,positive,0.9949548840522766
klo harga stabil petani semangat tnam padi dn psti ny kualitas dn hasil akn membaik smgkin bnyk padi tdk ada kata import.. smkin bnyk beras hrga akn stabil dn bisa di bawah nya itu aja teori ny,positive,0.8075417280197144
Kami sebagai kaum buruh. Tapi kalau harga hasil petani murah kami sangat ikut prihatin.karna harga barang di toko semua melambung. Syukur lah kalau pemerintah menaikkan harga hasil petani.🙏👍👍👍,negative,0.7502270340919495
"Hati2 harga akan hancur di tngn tengkulak yg se enk ny GX masuk wjr dlm ambil ke untungan,,,bukn ny ngejelekin tengkulak di sini di beli harga murah dan dia jual beras dngn hrg tinggi kn membagongkn,,gitu petani sini koar2 nyalahin pemerintah,,tnp di sadari padahal ini ulh tengkulak yg lepas dri pengawasan pemerintah",negative,0.9929062128067017
"Pupuk mhl BRo jdi wajar,,dan bukn pupuk aja yg mhl, muly dari mengerjakan orng obat2 Tan sewa tlaktot blm uph panen, dan msh bnyk lgi",negative,0.6591381430625916
"Saya pengen jadi orang yg berpengaruh di indonesia semoga tercapai, karna saya tau semua tentang pertanian",positive,0.9706596732139587
Alqamdullah sejahterakan petani pak jokowi,positive,0.8640047907829285
Kalo hasil petani di  hargai murah  terus kapan. Negara ini menghargai jasa petani...subsidi subsidi  cuma orang yang mengalirkan  milik petani   saja .gak pernah  di rasakan petani. Kalo mau   subsidi petani tolong  beli hasil petani dengan harga yang memadai,negative,0.8064424395561218
